pid,time,indexfinger.X,indexfinger.Y,indexfinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperarm.X,upperarm.Y,upperarm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexfingerO.X,indexfingerO.Y,indexfingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperarmO.X,upperarmO.Y,upperarmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
8,6.6086,0.763462,1.418796,-0.06639550000000001,0.5904916,1.354945,-0.0887028,0.4292063,1.3516700000000001,-0.1093502,0.2513496,1.401054,-0.0942832,0.0210685,1.326354,-0.036280900000000005,-0.099441,1.570802,0.05727240000000001,0.428983,1.252984,0.06364109999999999,0.48693240000000004,0.013669399999999998,-0.1269025,-0.1048758,0.9327158999999999,0.3306509,-0.3935406,0.5095439,-0.5790605,-0.155374,0.6239905,-0.1909529,0.0099831,0.31469509999999995,0.07599199999999999,-0.085118,-0.1235955,0.011334899999999998,-0.3509919,-0.4939853,-0.11874349999999999
8,10.7839,0.11761869999999999,1.358849,0.6671604,0.1418046,1.36857,0.4894082,0.15415610000000002,1.366398,0.3189283,0.1120855,1.39499,0.1403527,0.0169438,1.32318,-0.0240616,-0.0770534,1.5756620000000001,0.021978,0.5661873000000001,1.382733,0.08831289999999999,0.1415336,0.6760297,0.0199457,-0.4418991,0.5166128,0.5476006999999999,0.08071239999999999,0.0550429,-0.5759647,-0.020262099999999998,-0.0400441,-0.1688761,0.051847500000000005,0.07924989999999998,0.1058281,-0.06689780000000001,-0.059207100000000006,0.0385936,-0.035206699999999994,-0.8903131,-0.4526291
9,0.0,0.2677853,0.7147262,-0.0194942,0.2860527,0.9175030000000001,-0.0364416,0.2734487,1.0380209999999999,-0.0759045,0.20728979999999997,1.292152,-0.1218934,0.1164279,1.4587620000000001,-0.0657713,-0.0187601,1.7122110000000001,0.10736810000000001,-0.16131020000000001,1.475,-0.0190928,0.19377360000000002,-0.09779310000000001,-0.7120964,-0.27688240000000003,-0.42300600000000005,-0.6576852,0.5194032999999999,0.35044970000000003,-0.3697835,0.5323535,0.3173797,-0.3312321,0.1163613,-0.34475890000000003,-0.0556635,-0.2283236,-0.01526,0.0007506,-0.2099587,-0.2723047,-0.1414665
9,4.199,0.9147912,1.533008,-0.006486499999999999,0.7183433000000001,1.5733709999999999,-0.039207,0.5941005,1.562186,-0.0753045,0.3299937,1.528271,-0.10679380000000001,0.1090058,1.478194,-0.0575466,-0.0314863,1.718802,0.108378,-0.175649,1.474774,-0.0119631,-0.14488879999999998,0.06023099999999999,-0.1571493,0.0531125,-0.75771,-0.6502787,-0.0999786,0.6032702,-0.0965391,0.017909,0.5706733,0.06351140000000001,0.060112,-0.2733258,-0.1083883,-0.21052270000000003,-0.0252571,0.001993,-0.20980010000000002,-0.2838571,-0.1332472
9,7.8527,0.14157460000000002,1.513056,0.6789166999999999,0.14828370000000002,1.532902,0.47619920000000004,0.1684251,1.527606,0.352526,0.1612448,1.51379,0.08413150000000001,0.0717404,1.4931709999999998,-0.044517900000000006,-0.027069,1.7285490000000001,0.0629104,-0.1751049,1.47557,-0.061179,-0.07202080000000001,-0.6096672,-0.18627,0.46977159999999996,-0.6106661999999999,-0.43835680000000005,0.0222535,-0.063993,-0.1526451,0.0167386,-0.0731284,-0.0160503,-0.0347682,-0.057625,-0.15911470000000003,-0.1849924,-0.026078800000000003,0.0105214,-0.2145345,-0.3523679,-0.1363204
10,0.0,0.181824,0.7058466,-0.060375,0.19668029999999997,0.8948292,-0.10398489999999999,0.2030642,0.9948819,-0.1188822,0.1918687,1.3122969999999998,-0.1373862,0.07885750000000001,1.486508,-0.1019267,-0.044438099999999994,1.680632,0.021856999999999998,-0.19465220000000003,1.466122,-0.0749901,-0.1463233,0.1191117,0.7261499,0.4129148,0.5026548,0.5847397,-0.5701761,-0.32744359999999995,0.5099878,0.6170876999999999,0.3042414,-0.3146062,0.2575599,0.00018659999999999998,0.1415933,-0.2395859,-0.0391481,0.0180327,-0.1923643,-0.27875559999999994,-0.19411
10,4.2330000000000005,0.8531129000000001,1.698518,-0.2410971,0.6618672,1.6786860000000001,-0.24495920000000002,0.5571645000000001,1.652369,-0.260633,0.2448611,1.601672,-0.23781239999999998,0.0492351,1.531944,-0.14219179999999998,-0.0762793,1.702416,-0.017567799999999998,-0.22420720000000002,1.470214,-0.09274310000000001,0.1059224,-0.11741259999999999,0.0003408,-0.0164358,0.7926173000000001,0.5861758,0.2755062,-0.6031908,0.2206856,-0.13251570000000001,0.6647826,-0.0518053,0.26374580000000003,-0.031103700000000005,0.0710043,-0.18205970000000002,-0.0503173,0.0042201999999999995,-0.1837146,-0.2965428,-0.16854170000000002
10,7.074,0.060469600000000005,1.68757,0.6087148,0.081662,1.6707919999999998,0.4199946,0.10463489999999999,1.6552779999999998,0.3139534,0.099255,1.609065,-0.0035260999999999995,0.014712799999999998,1.533727,-0.1336615,-0.0756969,1.717116,-0.07302610000000001,-0.2257127,1.466348,-0.16413599999999998,-0.0173571,0.6323833000000001,-0.10947280000000001,-0.5500658,0.5526380999999999,0.4886398,0.021159900000000002,0.08672010000000001,0.16118470000000001,-0.0359504,-0.0496002,-0.0126387,0.1685569,0.23377689999999998,0.05382000000000001,-0.1321135,-0.0192151,0.007379000000000001,-0.1675968,-0.3981932,-0.17912979999999998
11,0.0,0.2753241,0.7278812,-0.0497328,0.2741327,0.9181543,-0.0777345,0.26345100000000005,1.0700120000000002,-0.10141069999999999,0.2289772,1.264907,-0.1352171,0.1250635,1.4269379999999998,-0.1384393,0.0079588,1.66219,-0.027581900000000003,-0.1133502,1.436898,-0.117158,0.39321609999999996,-0.3497962,-0.5044639,0.07636010000000001,0.20525749999999998,0.757274,0.6671736,0.2318904,-0.1713019,0.5726375,0.23976950000000002,-0.3394966,-0.0864342,0.1951839,0.0889138,0.17300929999999998,0.040725199999999996,0.0305822,0.1521764,0.2710676,0.1364376
11,4.897,0.8693956,1.56484,-0.3518469,0.6846300999999999,1.537742,-0.3047178,0.5338233,1.548278,-0.2825149,0.3318589,1.5442879999999999,-0.2429277,0.11255839999999999,1.4643030000000001,-0.1511306,-0.0047072,1.68093,-0.041292800000000005,-0.13044080000000002,1.440556,-0.10178960000000001,-0.1127972,0.2348536,0.0919538,0.055010199999999995,0.673967,0.6997303,0.046679000000000005,0.7615304,-0.0767544,0.0643262,0.6990149,-0.0147976,-0.056511900000000004,0.2629437,0.1918995,0.1259952,0.046704,0.026529700000000003,0.14759529999999998,0.30675790000000003,0.1065418
11,8.894,0.11346019999999998,1.561124,0.552377,0.13873229999999998,1.5202120000000001,0.36296540000000005,0.15000629999999998,1.5291489999999999,0.2137761,0.15241010000000002,1.521434,0.007400399999999999,0.0856434,1.461494,-0.14299610000000001,0.0114538,1.677586,-0.07117810000000001,-0.1152402,1.444267,-0.1391829,0.12192449999999999,0.6670319,-0.037276800000000006,-0.5769998000000001,0.5841999,0.4371862,0.0884153,-0.0021418,0.0679981,0.045337300000000004,-0.09737430000000001,0.0751328,-0.0218248,-0.0069548000000000006,0.1984298,0.1389224,0.0092476,0.0292628,0.1726604,0.3199883,0.1386449
12,0.0,0.26274949999999997,0.7231634,-0.040106499999999996,0.2589458,0.9241519,-0.0790908,0.2451471,1.086344,-0.10452739999999999,0.21417049999999999,1.331594,-0.1494512,0.09862169999999999,1.504709,-0.11518419999999999,-0.014390100000000001,1.763927,0.014929699999999999,-0.1609664,1.520412,-0.0847842,0.1449197,-0.08569969999999999,-0.6634566,-0.3775344,-0.4742477,-0.6117729000000001,0.5902265999999999,0.2880871,-0.3505242,0.5646166,0.3122499,-0.38484440000000003,-0.09739110000000001,0.19926010000000002,0.11263379999999999,0.20341489999999998,0.059051400000000004,-0.015422499999999999,0.15630529999999998,0.2310526,0.1344253
12,4.331,0.9332627,1.6694740000000001,-0.1242838,0.7294202,1.6467,-0.1409578,0.5674624,1.625638,-0.1736203,0.31990759999999996,1.597015,-0.1988481,0.0891051,1.537247,-0.1256386,-0.0281481,1.776454,-0.006466700000000001,-0.1769084,1.51725,-0.08204589999999999,-0.1341741,0.07972639999999999,0.029463299999999998,0.016037100000000002,-0.7967208,-0.5909913,-0.1344225,0.6129187,-0.17171960000000003,-0.1437003,0.6022366,-0.1590322,-0.061452,0.1996317,0.18525170000000002,0.1697517,0.059654700000000005,-0.026341700000000003,0.1634556,0.2479507,0.1060987
12,7.296,0.0968207,1.6969560000000001,0.6789845,0.10166549999999999,1.662913,0.4759667,0.13001300000000002,1.6392369999999998,0.31422890000000003,0.16648139999999997,1.593112,0.0659232,0.0722538,1.535344,-0.1031865,-0.0049327,1.7774900000000002,-0.0452217,-0.1721522,1.527412,-0.12352460000000001,-0.1941807,-0.6200844,-0.12986660000000003,0.3841341,-0.7038744,-0.3536573,0.0022862,-0.10761889999999999,-0.1745415,0.007423000000000001,-0.1275116,-0.1453908,-0.013238999999999999,-0.14862820000000002,0.1772041,0.1654628,0.08574939999999999,-0.022250400000000004,0.19412120000000002,0.2991934,0.1456166
13,0.0,0.23825639999999998,0.6794914000000001,0.019793099999999998,0.23668029999999998,0.879124,0.0211055,0.21872170000000002,1.0276246,0.0056401,0.183346,1.207961,-0.032317700000000005,0.0758341,1.393617,-0.023699599999999998,-0.0284209,1.64211,0.07230779999999999,-0.1390749,1.391174,-0.0219237,-0.4473573,0.3611553,0.5242332000000001,0.0683568,0.11531960000000001,0.7983204,-0.6527748999999999,-0.207335,0.10050039999999999,0.5711599,0.29095959999999993,-0.3151386,0.06513780000000001,-0.0406421,-0.0674573,-0.1375404,-0.047733,-0.0427156,0.10742650000000001,0.25386770000000003,0.1149903
13,2.91,0.8479063,1.538669,-0.0647529,0.6425879,1.543772,-0.0860359,0.4901398,1.5294219999999998,-0.092909,0.303636,1.4926469999999998,-0.09415219999999999,0.06943139999999999,1.421257,-0.0364138,-0.04795580000000001,1.652432,0.0644568,-0.14844200000000002,1.384198,-0.0215501,-0.0491204,-0.0691112,-0.0730056,0.006343199999999999,0.6270233000000001,0.7639093000000001,0.0225154,-0.7230479999999999,-0.0006865,-0.1929895,0.6254637,-0.127309,0.0673363,-0.1340286,-0.15337779999999998,-0.1036325,-0.0460116,-0.04282419999999999,0.09925360000000001,0.2663012,0.0831209
13,5.8976,0.0842421,1.6133469999999999,0.6920043,0.10625219999999999,1.561888,0.5011611,0.1224762,1.533383,0.35152150000000004,0.1349816,1.477678,0.1691436,0.061432799999999996,1.412835,-0.0179858,-0.0238671,1.655857,0.0290175,-0.1318134,1.388754,-0.0644755,-0.1920166,-0.6762175,0.0491502,-0.5341473000000001,0.6199805,0.42800790000000005,0.05908340000000001,0.020259299999999997,0.11467839999999999,-0.0823846,-0.1344911,-0.3137627,0.037078,0.1450793,-0.1424172,-0.0901956,-0.0363417,-0.03429,0.1244258,0.37602929999999996,0.1020262
